abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.049167,-0.121824,0.181372,-1.559524,1.574755,0.000000,0.000000,-0.003702,0.003053,-0.039853,0.002418,0.256578,0.368814,0.449291,0.155405,0.719784,0.005967,-0.005696,0.039856
0.049583,-0.001265,0.060845,-1.874788,1.875776,0.000000,0.000000,-0.003670,0.003033,-0.040590,0.082495,0.015439,-0.414296,0.422712,0.000000,0.000000,0.005938,-0.005722,0.039804
0.050000,-0.322609,-0.140417,-1.559524,1.598721,0.000000,0.000000,-0.003564,0.003055,-0.041240,0.082432,0.055466,0.536702,0.545821,-0.702351,-0.821964,0.005898,-0.005754,0.039841
0.050417,-0.242257,0.181881,-1.245730,1.282035,0.000000,0.000000,-0.003457,0.003005,-0.041737,0.162510,0.216297,-1.200537,1.230643,0.000000,0.000000,0.005852,-0.005813,0.039472
0.050833,-0.242320,0.141578,-0.613242,0.674410,0.000000,0.000000,-0.003367,0.002960,-0.042091,-0.077471,-0.064786,-1.045486,1.050353,0.000000,0.000000,0.005876,-0.005823,0.039059
0.051250,-0.081553,-0.100241,-1.402382,1.408323,0.000000,0.000000,-0.003300,0.002965,-0.042676,-0.197525,0.176057,-0.568688,0.627231,0.000000,0.000000,0.005953,-0.005854,0.038800
0.051667,-0.402897,0.181500,-2.191033,2.235149,0.000000,0.000000,-0.003182,0.002901,-0.043402,-0.237689,-0.185589,-0.410246,0.509158,0.000000,0.000000,0.006052,-0.005813,0.038717
0.052083,-0.001392,0.302409,-0.297977,0.424551,0.000000,0.000000,-0.003148,0.002800,-0.043702,-0.277665,-0.024759,1.013357,1.051001,-0.582614,-0.595514,0.006162,-0.005789,0.039040
0.052500,-0.081490,0.060845,-0.928016,0.933572,0.000000,0.000000,-0.003114,0.002744,-0.044143,-0.237815,-0.064871,1.009439,1.039101,-0.127682,-0.704158,0.006272,-0.005748,0.039450
0.052917,-0.161969,0.262233,-2.350626,2.370747,0.000000,0.000000,-0.003044,0.002665,-0.044969,-0.357806,-0.306053,0.851966,0.973417,-0.337872,-0.625252,0.006402,-0.005645,0.039827
0.053333,-0.282591,0.021051,-1.560504,1.586025,0.000000,0.000000,-0.002960,0.002642,-0.045587,-0.197776,-0.185377,1.010114,1.045854,-0.196352,-0.589714,0.006479,-0.005565,0.040226
0.053750,0.079150,-0.019380,-0.298957,0.309864,0.000000,0.000000,-0.002962,0.002648,-0.045832,0.042519,-0.105068,0.851329,0.858842,-0.208084,-0.638931,0.006500,-0.005519,0.040580
0.054167,-0.001265,-0.018870,-0.772344,0.772575,0.000000,0.000000,-0.002970,0.002658,-0.046197,-0.277602,-0.064913,0.695014,0.751214,-0.089423,-1.024766,0.006605,-0.005492,0.040914
0.054583,0.039070,-0.059556,-1.876749,1.878100,0.000000,0.000000,-0.002997,0.002703,-0.046881,-0.437695,-0.024759,1.166277,1.245950,-0.187482,-0.375946,0.006751,-0.005470,0.041323
0.055000,0.239981,-0.381854,-1.560505,1.624370,0.000000,0.000000,-0.003081,0.002823,-0.047564,-0.077660,-0.145392,0.535724,0.560508,-0.317601,-1.009508,0.006814,-0.005412,0.041623
0.055417,0.199583,-0.139780,-1.719117,1.736299,0.000000,0.000000,-0.003164,0.002909,-0.048192,-0.157675,-0.225532,1.007190,1.044106,-0.067930,-0.370690,0.006874,-0.005346,0.041955
0.055833,0.159565,-0.301120,-0.612261,0.700713,0.000000,0.000000,-0.003250,0.003023,-0.048568,-0.157486,0.095748,0.223058,0.289351,-1.929288,-2.479269,0.006937,-0.005370,0.042080
0.056250,0.400557,-0.300993,-1.246710,1.343625,0.000000,0.000000,-0.003400,0.003146,-0.049000,-0.117573,0.176057,-0.099040,0.233727,0.000000,0.000000,0.006977,-0.005415,0.042160
0.056667,0.400494,-0.260817,-0.613241,0.777487,0.000000,0.000000,-0.003572,0.003263,-0.049212,0.042393,-0.145223,1.315759,1.324427,0.142173,-0.034513,0.006974,-0.005382,0.042599
0.057083,0.480719,-0.341423,0.647326,0.875609,0.719256,-1.274288,-0.003745,0.003411,-0.049040,0.002418,-0.064998,1.168889,1.170697,-0.150472,-0.656713,0.006964,-0.005358,0.043097
0.057500,0.159248,-0.502254,0.491654,0.720654,0.508850,-1.547142,-0.003842,0.003589,-0.048847,0.082495,0.055551,1.169694,1.173915,-0.436204,-0.472710,0.006927,-0.005373,0.043551
0.057917,0.279934,-0.220641,0.175900,0.397475,-0.499407,-3.146210,-0.003947,0.003695,-0.048686,0.202297,0.055593,0.689448,0.720662,-0.219685,-0.239744,0.006871,-0.005399,0.043849
0.058333,0.239917,-0.140289,1.123162,1.157037,0.041623,-0.398361,-0.004045,0.003767,-0.048360,-0.077534,0.095875,0.370768,0.390733,0.165611,0.143617,0.006870,-0.005447,0.043949
0.058750,0.159375,-0.260562,0.017287,0.305928,16.380802,-35.144854,-0.004128,0.003868,-0.048309,0.122534,0.256409,-0.734121,0.787206,0.000000,0.000000,0.006835,-0.005554,0.043720
0.059167,0.320142,-0.260944,-0.456589,0.615676,0.000000,0.000000,-0.004247,0.003948,-0.048357,0.082432,0.417112,-0.726966,0.842174,0.000000,0.000000,0.006798,-0.005700,0.043450
0.059583,0.280061,0.141706,1.122672,1.165722,0.099028,-0.608626,-0.004369,0.003926,-0.048086,0.082432,0.176142,-0.257006,0.322293,0.000000,0.000000,0.006767,-0.005804,0.043277
0.060000,0.320206,0.020924,-0.139855,0.350041,0.000000,0.000000,-0.004508,0.003895,-0.048090,0.042456,0.377127,-0.733319,0.825702,0.000000,0.000000,0.006724,-0.005933,0.042993
0.060417,0.440638,0.222440,-0.612261,0.786451,0.000000,0.000000,-0.004656,0.003836,-0.048246,0.362704,0.176057,-0.893406,0.980166,0.000000,0.000000,0.006612,-0.006023,0.042632
0.060833,0.038816,-0.059174,0.332061,0.339518,0.071349,-0.195017,-0.004708,0.003832,-0.048184,0.122534,0.216339,-0.890471,0.924530,0.000000,0.000000,0.006541,-0.006108,0.042261
0.061250,0.159438,0.061354,0.176880,0.245909,0.664002,-3.839380,-0.004761,0.003804,-0.048133,0.162699,0.176184,-0.891930,0.923608,0.000000,0.000000,0.006476,-0.006190,0.041977
0.061667,0.079150,0.222057,-0.299448,0.381108,0.000000,0.000000,-0.004796,0.003725,-0.048213,0.162258,0.256536,0.371253,0.479549,-0.045881,0.121384,0.006422,-0.006285,0.041989
0.062083,0.038879,0.181372,-0.137895,0.231133,0.000000,0.000000,-0.004804,0.003644,-0.048348,-0.037369,0.176142,-0.420970,0.457863,0.000000,0.000000,0.006421,-0.006359,0.041836
0.062500,-0.121824,0.222057,-1.087608,1.116710,0.000000,0.000000,-0.004756,0.003574,-0.048713,0.002418,0.095917,-0.891913,0.897059,0.000000,0.000000,0.006423,-0.006399,0.041498
0.062917,-0.242193,-0.059683,-0.772834,0.812091,0.000000,0.000000,-0.004678,0.003588,-0.049057,0.002543,0.015396,-0.884944,0.885082,0.000000,0.000000,0.006411,-0.006416,0.041106
0.063333,-0.041282,-0.180465,-0.773324,0.795174,0.000000,0.000000,-0.004652,0.003652,-0.049358,0.162573,0.095875,-1.208519,1.223169,0.000000,0.000000,0.006376,-0.006470,0.040712
0.063750,0.039006,-0.140035,-0.456589,0.479171,0.000000,0.000000,-0.004668,0.003710,-0.049559,-0.157486,0.376958,0.051263,0.411736,-0.001849,11.520611,0.006420,-0.006608,0.040712
0.064167,0.119548,-0.099604,-0.298468,0.336594,0.000000,0.000000,-0.004699,0.003752,-0.049683,-0.157612,0.377042,0.999836,1.080127,0.065544,0.148484,0.006472,-0.006754,0.040855
0.064583,-0.081426,-0.059810,-0.140345,0.172928,0.000000,0.000000,-0.004662,0.003774,-0.049851,0.042519,0.216212,-1.986900,1.999082,0.000000,0.000000,0.006482,-0.006855,0.040432
0.065000,-0.322545,0.020796,-1.561975,1.595065,0.000000,0.000000,-0.004575,0.003796,-0.050272,-0.157612,0.216381,0.845802,0.887155,-0.197377,0.118953,0.006545,-0.006931,0.040565
0.065417,0.119231,-0.341296,0.332551,0.491212,0.058979,-0.482936,-0.004600,0.003896,-0.050309,-0.317515,0.015565,0.531006,0.618891,-0.296991,0.003805,0.006632,-0.006965,0.040874
0.065833,0.199583,-0.099859,-0.299447,0.373462,0.000000,0.000000,-0.004672,0.003943,-0.050401,0.162510,0.216381,1.479891,1.504429,-0.212654,-0.229418,0.006609,-0.007039,0.041349
0.066250,0.119358,0.061354,-0.456100,0.475434,0.000000,0.000000,-0.004732,0.003943,-0.050613,0.002543,0.176227,0.377783,0.416872,-1.076416,-0.456867,0.006605,-0.007098,0.041560
0.066667,0.199710,-0.139780,-0.929486,0.960920,0.000000,0.000000,-0.004802,0.003998,-0.051000,-0.117636,-0.064786,0.057292,0.146006,-3.508848,3.002140,0.006674,-0.007074,0.041584
0.067083,0.079087,-0.300738,-1.403852,1.437880,0.000000,0.000000,-0.004837,0.004096,-0.051563,-0.517772,-0.265898,-0.261207,0.637981,0.000000,0.000000,0.006862,-0.006989,0.041586
0.067500,-0.001138,-0.059556,-1.563445,1.564579,0.000000,0.000000,-0.004851,0.004157,-0.052203,-0.517709,-0.105068,1.007510,1.137602,-0.311566,-0.157639,0.007044,-0.006942,0.041885
0.067917,0.119231,-0.341551,-1.562465,1.603798,0.000000,0.000000,-0.004898,0.004274,-0.052800,-0.037684,0.015523,0.536074,0.537621,-0.570314,-0.615766,0.007090,-0.006940,0.042085
0.068333,0.199519,-0.260817,-0.773324,0.840157,0.000000,0.000000,-0.004967,0.004380,-0.053297,0.002355,0.015439,-0.260571,0.261039,0.000000,0.000000,0.007109,-0.006933,0.042098
0.068750,0.079214,-0.139907,-2.510218,2.515361,0.000000,0.000000,-0.005014,0.004444,-0.054080,-0.237689,-0.185462,0.690937,0.753848,-0.857782,0.415150,0.007197,-0.006875,0.042320
0.069167,0.159312,-0.099604,-0.457079,0.494189,0.000000,0.000000,-0.005078,0.004502,-0.054556,-0.317704,-0.105068,0.689950,0.766816,-0.468850,0.090989,0.007312,-0.006823,0.042630
0.069583,0.199456,-0.300611,-2.510217,2.536009,0.000000,0.000000,-0.005149,0.004599,-0.055426,-0.157612,-0.145138,1.008312,1.030825,-0.263721,-0.373466,0.007403,-0.006779,0.043028
0.070000,0.079150,-0.099986,-2.036341,2.040330,0.000000,0.000000,-0.005194,0.004652,-0.056286,-0.357617,0.055635,1.007510,1.070543,-0.319828,-0.165933,0.007549,-0.006796,0.043469
0.070417,0.119294,-0.059301,-1.721077,1.726225,0.000000,0.000000,-0.005246,0.004682,-0.057046,-0.517772,0.176142,1.319041,1.427929,-0.087839,0.035257,0.007743,-0.006845,0.043975
0.070833,0.199456,-0.099349,-2.037321,2.049470,0.000000,0.000000,-0.005318,0.004746,-0.057895,-0.357743,-0.064786,1.001013,1.064990,-0.190297,0.499504,0.007898,-0.006837,0.044426
0.071250,0.119294,-0.461823,-2.351115,2.399011,0.000000,0.000000,-0.005359,0.004899,-0.058733,-0.277665,-0.024589,1.165143,1.198023,-0.251716,-0.187255,0.008002,-0.006821,0.044932
0.071667,-0.081553,-0.260435,-0.616672,0.674360,0.000000,0.000000,-0.005348,0.005014,-0.059143,-0.037495,-0.064871,1.633807,1.635524,-0.166766,0.103916,0.008046,-0.006786,0.045613
0.072083,0.039070,-0.139780,-1.089568,1.099192,0.000000,0.000000,-0.005356,0.005072,-0.059619,-0.197525,-0.225490,2.104758,2.125998,-0.109899,0.162947,0.008117,-0.006717,0.046425
0.072500,0.039006,-0.019125,-1.877729,1.878231,0.000000,0.000000,-0.005372,0.005105,-0.060357,-0.197588,-0.024674,1.632671,1.644769,-0.202396,0.237633,0.008188,-0.006721,0.047105
0.072917,0.038943,-0.260562,-2.036831,2.053799,0.000000,0.000000,-0.005383,0.005186,-0.061173,-0.037621,0.376958,1.158312,1.218687,-0.149893,0.364603,0.008217,-0.006847,0.047653
0.073333,-0.041282,-0.099349,-1.718626,1.721991,0.000000,0.000000,-0.005365,0.005258,-0.061933,-0.077471,0.336930,1.631026,1.667264,-0.084235,0.159393,0.008250,-0.006988,0.048355
0.073750,-0.121570,-0.381345,-2.035851,2.074823,0.000000,0.000000,-0.005320,0.005358,-0.062716,-0.117510,0.296818,2.424415,2.445342,-0.097084,-0.097144,0.008290,-0.007111,0.049255
0.074167,-0.121761,0.181881,-1.405812,1.422749,0.000000,0.000000,-0.005286,0.005349,-0.063356,-0.037747,0.256621,1.629406,1.649922,-0.085795,0.297205,0.008317,-0.007215,0.049945
0.074583,0.119421,-0.220259,-1.564425,1.584361,0.000000,0.000000,-0.005289,0.005413,-0.064019,-0.117825,0.176227,0.997246,1.019528,0.195597,0.379726,0.008364,-0.007297,0.050394
0.075000,-0.322482,-0.220386,-1.879689,1.919842,0.000000,0.000000,-0.005190,0.005491,-0.064758,-0.157675,0.216381,0.846946,0.888256,-0.197390,-0.011695,0.008432,-0.007401,0.050768
0.075417,-0.242003,-0.018870,-1.563444,1.582176,0.000000,0.000000,-0.005092,0.005524,-0.065498,-0.237815,0.457352,0.998385,1.123610,-0.129497,0.585518,0.008509,-0.007570,0.051162
0.075833,-0.121697,-0.180083,-2.512178,2.521562,0.000000,0.000000,-0.005031,0.005579,-0.066358,0.002355,0.376915,0.837986,0.918853,0.264818,0.636957,0.008527,-0.007732,0.051501
0.076250,-0.161778,-0.059174,-0.772344,0.791321,0.000000,0.000000,-0.004969,0.005601,-0.066822,-0.037495,0.377000,0.531682,0.652855,-0.450708,0.173197,0.008526,-0.007895,0.051788
0.076667,-0.121697,0.101657,-1.091038,1.102501,0.000000,0.000000,-0.004912,0.005587,-0.067189,0.162447,0.457309,1.158620,1.256153,0.013124,0.076273,0.008470,-0.008060,0.052195
0.077083,-0.161651,-0.139780,-0.139855,0.255400,0.000000,0.000000,-0.004859,0.005614,-0.067423,0.202486,0.176142,0.693546,0.743661,-0.220623,-0.726726,0.008405,-0.008164,0.052482
0.077500,-0.001138,0.061100,-1.719607,1.720692,0.000000,0.000000,-0.004861,0.005614,-0.068008,-0.037747,0.336888,0.209069,0.398281,0.758008,2.040654,0.008384,-0.008274,0.052669
0.077917,0.199710,-0.099731,-1.404342,1.421973,0.000000,0.000000,-0.004894,0.005633,-0.068483,0.242462,0.055678,1.161067,1.187419,-0.104679,-0.001185,0.008325,-0.008325,0.053054
0.078333,-0.322482,0.061354,0.490184,0.589948,0.424947,-0.258496,-0.004810,0.005622,-0.068410,-0.077597,0.176184,0.687201,0.713657,-0.105167,0.229238,0.008338,-0.008413,0.053285
0.078750,-0.121697,0.020669,0.493124,0.508339,0.535916,-0.477123,-0.004754,0.005619,-0.068293,-0.117573,0.497718,-0.574868,0.769428,0.000000,0.000000,0.008398,-0.008575,0.053221
0.079167,-0.001075,-0.099604,-0.771854,0.778255,0.000000,0.000000,-0.004759,0.005663,-0.068592,-0.317704,0.176184,0.687685,0.777746,-0.182863,0.229323,0.008503,-0.008654,0.053354
0.079583,0.199710,-0.260562,-1.719607,1.750664,0.000000,0.000000,-0.004828,0.005741,-0.069144,-0.117636,-0.064871,-0.261883,0.294328,0.000000,0.000000,0.008566,-0.008655,0.053311
0.080000,0.199710,0.021051,-0.299447,0.360549,0.000000,0.000000,-0.004898,0.005757,-0.069489,-0.117510,0.095706,-0.260571,0.301439,0.000000,0.000000,0.008626,-0.008695,0.053356
0.080417,-0.001392,-0.059428,-2.037811,2.038678,0.000000,0.000000,-0.004922,0.005773,-0.070151,-0.277539,0.256578,1.953653,1.989880,-0.133741,-0.148218,0.008722,-0.008766,0.053808
0.080833,0.159312,-0.018998,-1.088099,1.099863,0.000000,0.000000,-0.004991,0.005804,-0.070703,-0.157549,-0.105195,-1.042234,1.059311,0.000000,0.000000,0.008796,-0.008758,0.053746
0.081250,0.360413,-0.300993,-1.564425,1.633377,0.000000,0.000000,-0.005133,0.005898,-0.071190,-0.157549,0.055635,1.317889,1.328438,-0.051451,0.040606,0.008861,-0.008767,0.054066
0.081667,0.440511,-0.140035,0.332551,0.569429,-0.390045,-0.513376,-0.005322,0.005965,-0.071249,-0.157549,0.015439,0.374851,0.406907,-0.532946,-0.143452,0.008927,-0.008771,0.054276
0.082083,0.601341,-0.099986,-0.615691,0.866421,0.000000,0.000000,-0.005548,0.006001,-0.071320,-0.157612,-0.064871,0.216717,0.275710,-0.156023,-0.988112,0.008990,-0.008744,0.054443
0.082500,0.400494,0.020796,1.119732,1.189381,-0.024557,-0.801696,-0.005726,0.006001,-0.071127,-0.117699,-0.145350,1.159430,1.174417,0.025826,0.008324,0.009053,-0.008709,0.054839
0.082917,0.360350,0.021178,-1.088588,1.146876,0.000000,0.000000,-0.005867,0.005987,-0.071361,-0.277476,0.136029,0.844976,0.899712,-0.032881,-0.005559,0.009149,-0.008726,0.055147
0.083333,0.199773,0.101530,-0.141325,0.264935,0.000000,0.000000,-0.005967,0.005964,-0.071519,-0.157612,-0.145350,-0.098062,0.235763,0.000000,0.000000,0.009220,-0.008691,0.055183
0.083750,0.279871,-0.099859,-0.614712,0.682766,0.000000,0.000000,-0.006070,0.005994,-0.071764,-0.117636,-0.064998,0.064296,0.148986,-3.133626,-9.335421,0.009283,-0.008661,0.055177
0.084167,0.159375,-0.139525,-0.930466,0.954272,0.000000,0.000000,-0.006159,0.006055,-0.072141,-0.277602,-0.024759,-0.255049,0.377791,0.000000,0.000000,0.009366,-0.008651,0.055092
0.084583,0.360476,-0.220896,-1.087117,1.166432,0.000000,0.000000,-0.006270,0.006136,-0.072605,0.042393,0.015269,-0.256685,0.260610,0.000000,0.000000,0.009387,-0.008640,0.055052
0.085000,-0.001392,-0.139780,-1.404832,1.411770,0.000000,0.000000,-0.006286,0.006194,-0.073201,-0.197525,-0.185504,0.694824,0.745794,-0.093425,-1.172450,0.009450,-0.008596,0.055264
0.085417,-0.121888,-0.059301,-1.879689,1.884569,0.000000,0.000000,-0.006260,0.006208,-0.073798,-0.157612,0.095833,0.534952,0.565861,-0.190677,-0.626669,0.009518,-0.008608,0.055585
0.085833,0.119294,0.181754,0.332551,0.397311,0.656220,0.430694,-0.006296,0.006177,-0.073879,-0.157549,-0.024759,1.791764,1.798847,-0.093193,0.001280,0.009589,-0.008601,0.056157
0.086250,0.159438,-0.220386,-0.615202,0.672654,0.000000,0.000000,-0.006365,0.006227,-0.074014,-0.237626,-0.105153,0.528733,0.589137,0.193709,0.015271,0.009672,-0.008577,0.056399
0.086667,0.239917,-0.019252,0.174429,0.297248,1.028302,-2.603122,-0.006449,0.006249,-0.073974,-0.077597,0.095833,-0.414145,0.432112,0.000000,0.000000,0.009710,-0.008577,0.056216
0.087083,0.079214,-0.019252,0.492634,0.499333,0.381060,-0.921701,-0.006498,0.006257,-0.073835,0.002355,-0.265898,-1.511076,1.534294,0.000000,0.000000,0.009711,-0.008514,0.055662
0.087500,0.159502,-0.018870,-0.141815,0.214263,0.000000,0.000000,-0.006551,0.006262,-0.073806,0.042393,0.055593,-1.518404,1.520013,0.000000,0.000000,0.009696,-0.008518,0.055074
0.087917,0.039006,0.021178,0.492634,0.494629,-0.019122,-0.251925,-0.006576,0.006264,-0.073656,0.042331,0.095748,-0.882008,0.888199,0.000000,0.000000,0.009668,-0.008569,0.054783
0.088333,0.038879,-0.099604,0.332061,0.348851,0.470094,0.475907,-0.006592,0.006303,-0.073583,0.202423,0.296521,0.849073,0.921859,-0.063928,-0.406916,0.009614,-0.008670,0.054907
0.088750,0.039070,-0.180083,-0.772344,0.794022,0.000000,0.000000,-0.006605,0.006353,-0.073807,-0.077660,0.176015,-0.726320,0.751368,0.000000,0.000000,0.009621,-0.008727,0.054801
0.089167,-0.001011,0.101403,-0.458549,0.469629,0.000000,0.000000,-0.006622,0.006338,-0.074041,0.002481,-0.185462,0.528733,0.560322,0.170095,0.023170,0.009631,-0.008663,0.054902
0.089583,0.199773,-0.019252,-0.773324,0.798943,0.000000,0.000000,-0.006674,0.006332,-0.074320,-0.077597,-0.346165,0.062832,0.360277,0.969061,-11.075417,0.009650,-0.008547,0.054972
0.090000,-0.041409,0.061227,-0.456100,0.462050,0.000000,0.000000,-0.006674,0.006299,-0.074543,0.042582,-0.105280,0.225830,0.252777,-2.245908,-3.380538,0.009649,-0.008495,0.055065
0.090417,-0.041282,0.262870,-0.614222,0.669383,0.000000,0.000000,-0.006648,0.006206,-0.074821,-0.077534,0.015439,0.377940,0.386120,-0.364341,-1.308768,0.009667,-0.008498,0.055211
0.090833,-0.161842,0.222440,-1.089568,1.123757,0.000000,0.000000,-0.006586,0.006121,-0.075253,0.002292,0.095706,0.373055,0.385142,0.152181,-0.449727,0.009680,-0.008521,0.055411
0.091250,-0.202113,0.061481,-1.247200,1.264966,0.000000,0.000000,-0.006533,0.006071,-0.075641,-0.117573,-0.064871,1.005545,1.014471,0.128088,-0.488202,0.009721,-0.008528,0.055808
0.091667,0.199583,0.262743,0.489693,0.590480,0.234527,-0.279790,-0.006580,0.006000,-0.075601,-0.117510,0.256409,1.325044,1.354731,-0.102559,-0.549821,0.009764,-0.008571,0.056261
0.092083,0.079087,-0.099604,-0.139855,0.189037,0.000000,0.000000,-0.006615,0.006017,-0.075561,-0.037244,-0.346123,0.213946,0.408609,0.123280,0.099767,0.009771,-0.008491,0.056406
0.092500,-0.001075,-0.099859,0.648306,0.655952,-0.063011,0.415038,-0.006626,0.006056,-0.075477,0.162447,-0.024843,-0.095147,0.189892,0.000000,0.000000,0.009740,-0.008461,0.056409
0.092917,0.079087,-0.059428,-1.248180,1.252094,0.000000,0.000000,-0.006651,0.006091,-0.075865,-0.157486,0.015311,0.214604,0.266630,0.458308,-0.503880,0.009766,-0.008467,0.056532
0.093333,0.039070,-0.180210,-1.246710,1.260273,0.000000,0.000000,-0.006684,0.006155,-0.076330,0.082495,0.055678,1.007983,1.012885,0.051943,-0.711899,0.009752,-0.008476,0.056865
0.093750,0.239917,-0.140035,-0.457079,0.534875,0.000000,0.000000,-0.006750,0.006225,-0.076619,0.042393,-0.105237,0.540782,0.552556,-0.449935,-1.821059,0.009734,-0.008444,0.057067
0.094167,-0.041346,-0.260689,-1.088588,1.120130,0.000000,0.000000,-0.006766,0.006334,-0.076931,0.002543,-0.105153,-0.256681,0.277396,0.000000,0.000000,0.009727,-0.008408,0.057103
0.094583,0.159375,-0.381345,0.330101,0.528952,0.656336,-1.151348,-0.006833,0.006459,-0.076902,0.042393,0.015481,1.003924,1.004938,0.119670,-0.273895,0.009721,-0.008392,0.057303
0.095000,0.360350,-0.019252,0.174429,0.400809,2.514158,-3.874205,-0.006961,0.006492,-0.076939,-0.077597,-0.185377,-0.883801,0.906361,0.000000,0.000000,0.009745,-0.008323,0.057230
0.095417,0.240044,-0.019252,-1.562465,1.580914,0.000000,0.000000,-0.007075,0.006525,-0.077426,-0.077786,-0.265814,1.476315,1.502069,0.063952,-0.213061,0.009772,-0.008249,0.057659
0.095833,0.320206,-0.381345,-0.929976,1.054898,0.000000,0.000000,-0.007188,0.006642,-0.077901,0.002355,0.176057,1.157477,1.170792,0.020536,0.184463,0.009773,-0.008272,0.058097
0.096250,0.119167,-0.139780,-1.561974,1.572737,0.000000,0.000000,-0.007252,0.006712,-0.078497,0.042331,-0.105153,0.213781,0.241974,-0.823293,1.073256,0.009742,-0.008273,0.058307
0.096667,0.119548,-0.059428,-1.404343,1.410674,0.000000,0.000000,-0.007305,0.006753,-0.079093,0.282500,0.256621,1.006857,1.076764,-0.090278,-0.395261,0.009649,-0.008360,0.058628
0.097083,0.159502,-0.220386,-1.404833,1.430932,0.000000,0.000000,-0.007368,0.006837,-0.079657,0.162447,0.336888,0.375835,0.530221,-0.224968,-0.775347,0.009593,-0.008478,0.058894
0.097500,0.159438,-0.260435,-1.090058,1.132022,0.000000,0.000000,-0.007477,0.006954,-0.080089,-0.117510,0.095917,1.320024,1.328711,-0.003645,-0.128965,0.009617,-0.008541,0.059367
0.097917,0.762299,-0.422029,-0.458549,0.984620,0.000000,0.000000,-0.007722,0.007104,-0.080313,-0.037621,0.176227,1.157152,1.171098,-0.034817,0.279766,0.009638,-0.008592,0.059839
0.098333,0.320332,-0.220132,-0.297487,0.489458,0.000000,0.000000,-0.007875,0.007182,-0.080426,-0.037684,-0.064871,0.845963,0.849283,-0.360869,0.266719,0.009659,-0.008598,0.060312
0.098750,0.159375,0.182009,0.015817,0.242441,5.313312,-25.859149,-0.007966,0.007151,-0.080463,-0.117510,0.176227,2.267281,2.277153,-0.031158,-0.174287,0.009680,-0.008663,0.061070
0.099167,0.360476,-0.059556,-0.298467,0.471776,0.000000,0.000000,-0.008094,0.007148,-0.080654,0.202549,0.296775,1.006692,1.068892,-0.283087,-0.178239,0.009612,-0.008773,0.061599
0.099583,0.239854,0.101657,-1.563935,1.585483,0.000000,0.000000,-0.008202,0.007111,-0.081075,0.282437,0.216297,1.322766,1.369768,-0.168405,-0.299107,0.009523,-0.008855,0.062073
0.100000,0.239727,0.181881,0.490183,0.575178,-0.041141,0.406131,-0.008305,0.007055,-0.081079,-0.037558,0.015439,0.527433,0.528994,-0.327117,0.839383,0.009513,-0.008889,0.062381
