abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.228750,3.070060,5.196404,227.178932,227.259092,-0.004637,0.214811,-0.528783,-1.180506,48.550227,-1.000004,-3.387706,360.809223,360.826512,0.013518,-0.148059,0.444672,0.620707,83.765057
0.229167,2.909230,4.995270,228.441957,228.515085,-0.003994,0.213668,-0.530007,-1.182596,48.645356,-0.800251,-3.709197,360.179040,360.199027,0.013692,-0.147970,0.445031,0.622217,83.915153
0.229583,2.909357,4.914918,228.914850,228.986090,-0.003552,0.213968,-0.531239,-1.184649,48.740760,-0.960280,-3.508170,359.859024,359.877405,0.013550,-0.146897,0.445406,0.623690,84.065161
0.230000,3.190620,4.915173,229.706444,229.781177,-0.004613,0.212030,-0.532534,-1.186686,48.836339,-0.760212,-3.468100,360.495595,360.513078,0.013860,-0.148790,0.445753,0.625154,84.215301
0.230417,2.989772,4.753833,228.600075,228.669044,-0.004444,0.212367,-0.533800,-1.188684,48.931687,-1.000319,-3.709070,360.179839,360.200325,0.013174,-0.147965,0.446142,0.626674,84.365322
0.230833,3.070188,4.834439,228.914364,228.985990,-0.004748,0.214472,-0.535076,-1.190695,49.026959,-0.840289,-3.588564,359.075739,359.094653,0.013653,-0.148587,0.446517,0.628178,84.514991
0.231250,3.110268,4.874615,227.653791,227.727215,-0.005072,0.213709,-0.536364,-1.192740,49.121935,-1.039980,-3.588648,358.760469,358.779925,0.013695,-0.148716,0.446925,0.629668,84.664486
0.231667,3.029980,5.116434,228.125712,228.203197,-0.004899,0.214423,-0.537626,-1.194824,49.216944,-0.880202,-3.508254,358.603325,358.621565,0.014323,-0.149562,0.447312,0.631130,84.813959
0.232083,2.949692,4.673354,227.968574,228.035549,-0.004449,0.215883,-0.538864,-1.196814,49.311996,-1.000193,-3.427945,359.235826,359.253574,0.013208,-0.148700,0.447703,0.632583,84.963586
0.232500,2.989645,4.834439,228.756725,228.827335,-0.004006,0.212927,-0.540109,-1.198817,49.407246,-0.760212,-3.709282,359.080468,359.100431,0.013456,-0.149797,0.448042,0.634087,85.113268
0.232917,3.029916,4.834821,228.599589,228.670785,-0.004163,0.213315,-0.541375,-1.200834,49.502496,-0.840101,-3.387790,359.861952,359.878879,0.013899,-0.148140,0.448390,0.635537,85.263178
0.233333,3.110268,4.874615,228.439996,228.513167,-0.004330,0.213214,-0.542659,-1.202871,49.597701,-0.880139,-3.628888,360.175434,360.194790,0.013525,-0.147059,0.448773,0.637024,85.413207
0.233750,3.029916,4.995525,228.599589,228.674240,-0.005613,0.212799,-0.543936,-1.204941,49.692973,-1.160159,-3.508254,359.861490,359.880461,0.013758,-0.147513,0.449220,0.638500,85.563215
0.234167,3.150476,4.955349,229.072480,229.147730,-0.004617,0.213090,-0.545235,-1.207003,49.788310,-0.920052,-3.588606,360.496078,360.515114,0.012599,-0.147549,0.449618,0.639978,85.713258
0.234583,3.070314,4.874870,227.968569,228.041355,-0.003601,0.212441,-0.546517,-1.209045,49.883418,-0.880076,-3.427903,358.765698,358.783154,0.012746,-0.149049,0.449995,0.641440,85.863016
0.235000,3.030043,4.955476,228.601543,228.675323,-0.004454,0.213770,-0.547779,-1.211099,49.978624,-1.000382,-3.749310,360.966869,360.987727,0.013235,-0.147487,0.450398,0.642975,86.013157
0.235417,2.989772,4.874742,228.599101,228.670617,-0.003283,0.212338,-0.549017,-1.213111,50.073819,-0.920304,-3.668958,359.396060,359.415965,0.012546,-0.148753,0.450782,0.644514,86.163004
0.235833,2.828942,4.512523,227.807997,227.870246,-0.003114,0.214370,-0.550209,-1.215041,50.168947,-0.840163,-3.749437,359.238752,359.259301,0.012632,-0.148960,0.451132,0.646063,86.312643
0.236250,2.869403,4.874742,230.017300,230.086842,-0.003092,0.211749,-0.551396,-1.217025,50.264613,-0.760275,-3.628845,358.446340,358.465514,0.013481,-0.148841,0.451482,0.647597,86.462105
0.236667,2.788861,4.553208,229.705950,229.767998,-0.003946,0.213554,-0.552575,-1.218953,50.360192,-1.160159,-3.829661,359.236612,359.258898,0.013602,-0.149559,0.451926,0.649168,86.611754
0.237083,2.949819,4.673608,227.491753,227.558875,-0.004019,0.214148,-0.553801,-1.220889,50.455309,-1.000193,-3.669043,359.547175,359.567287,0.013381,-0.147617,0.452340,0.650708,86.761576
0.237500,3.070124,4.633432,230.019746,230.086892,-0.005156,0.211806,-0.555058,-1.222836,50.550953,-0.800188,-3.668916,360.020237,360.039820,0.013244,-0.147576,0.452696,0.652245,86.911519
0.237917,2.869340,4.835203,229.704483,229.773284,-0.003963,0.213011,-0.556282,-1.224826,50.646598,-0.920052,-3.789422,359.546529,359.567675,0.013921,-0.147907,0.453079,0.653799,87.061308
0.238333,3.070124,4.673863,228.441952,228.510385,-0.004610,0.212775,-0.557539,-1.226790,50.741990,-1.040232,-3.548451,358.761609,358.780665,0.013509,-0.148724,0.453485,0.655299,87.210869
0.238750,2.949755,4.753960,230.177868,230.245851,-0.004693,0.211873,-0.558785,-1.228776,50.837678,-0.760149,-3.628803,359.077848,359.096989,0.013274,-0.148887,0.453846,0.656797,87.360408
0.239167,3.069934,4.915300,228.757217,228.830612,-0.003446,0.214356,-0.560047,-1.230799,50.933092,-1.120183,-3.508170,358.287730,358.306656,0.013079,-0.148154,0.454285,0.658290,87.509837
0.239583,2.949565,4.713912,228.755263,228.822838,-0.005448,0.214892,-0.561295,-1.232794,51.028506,-1.080208,-3.829746,359.548985,359.571003,0.012656,-0.147287,0.454719,0.659849,87.659518
0.240000,3.110395,4.955731,230.178357,230.252709,-0.004154,0.212305,-0.562583,-1.234837,51.124282,-0.800188,-3.628719,358.919401,358.938636,0.013192,-0.148493,0.455083,0.661392,87.809122
0.240417,3.150539,4.874997,229.701541,229.774867,-0.003739,0.213485,-0.563873,-1.236879,51.219991,-0.960154,-3.869901,359.077710,359.099847,0.013300,-0.148549,0.455458,0.662982,87.958737
0.240833,2.869340,4.955858,229.230604,229.302123,-0.002672,0.215590,-0.565100,-1.238908,51.315492,-0.760275,-3.789507,359.227339,359.248131,0.014096,-0.147114,0.455799,0.664553,88.108394
0.241250,3.030107,4.512778,228.597626,228.662243,-0.003583,0.213389,-0.566357,-1.240827,51.410829,-0.920115,-3.588606,359.076062,359.095173,0.013664,-0.148588,0.456177,0.666062,88.258096
0.241667,3.110268,4.633687,229.231096,229.299019,-0.003882,0.214219,-0.567630,-1.242761,51.506243,-1.000193,-3.588606,360.176404,360.195670,0.012991,-0.146759,0.456575,0.667552,88.407995
0.242083,2.869403,4.794645,228.439507,228.507835,-0.005145,0.212267,-0.568848,-1.244747,51.601536,-0.800251,-3.508381,358.762279,358.780325,0.012737,-0.148115,0.456936,0.669022,88.557567
0.242500,2.949882,4.794518,229.227178,229.296289,-0.003844,0.212258,-0.570063,-1.246745,51.696982,-1.000004,-3.548409,358.604132,358.623081,0.013234,-0.148633,0.457336,0.670497,88.707138
0.242917,2.829196,4.794645,229.069058,229.136698,-0.004254,0.213129,-0.571273,-1.248737,51.792515,-0.960154,-3.548409,360.652255,360.670989,0.013240,-0.147645,0.457730,0.671998,88.857104
0.243333,3.150603,4.713912,230.175908,230.245729,-0.002722,0.212358,-0.572549,-1.250704,51.888334,-0.840289,-3.869816,358.291467,358.313350,0.013407,-0.149639,0.458111,0.673547,89.006731
0.243750,2.949692,4.674118,230.018279,230.084673,-0.003110,0.211793,-0.573795,-1.252654,51.984065,-1.160411,-3.267157,360.805795,360.822453,0.013359,-0.146855,0.458553,0.674980,89.156750
0.244167,2.990026,4.674372,228.280403,228.347832,-0.005032,0.214137,-0.575047,-1.254619,52.079347,-0.880139,-3.709070,358.758367,358.778619,0.013670,-0.147781,0.458942,0.676498,89.306320
0.244583,3.110459,4.915555,228.911912,228.985810,-0.003308,0.213487,-0.576326,-1.256645,52.174749,-0.920241,-3.749225,357.970682,357.991498,0.013431,-0.147942,0.459334,0.678055,89.455529
0.245000,2.990090,4.835076,229.860149,229.930439,-0.002979,0.213585,-0.577586,-1.258662,52.270458,-1.080145,-3.709113,357.971176,357.992021,0.014006,-0.148565,0.459778,0.679614,89.604738
0.245417,3.070188,4.794900,229.859172,229.929676,-0.002132,0.214074,-0.578865,-1.260660,52.366243,-1.160285,-3.869943,358.762094,358.784842,0.013343,-0.148676,0.460264,0.681210,89.754201
0.245833,3.150539,4.754342,230.018270,230.088971,-0.004886,0.211780,-0.580167,-1.262610,52.461974,-1.280213,-3.789464,359.237120,359.259387,0.013066,-0.148953,0.460753,0.682789,89.903849
0.246250,3.070314,4.271595,228.594687,228.655209,-0.003012,0.213445,-0.581443,-1.264432,52.557409,-0.760212,-3.709113,359.228987,359.248939,0.013727,-0.147127,0.461137,0.684328,90.053496
0.246667,2.949755,4.392505,229.859661,229.920549,-0.003835,0.212726,-0.582680,-1.266262,52.653030,-1.200261,-3.548367,358.760145,358.779700,0.013349,-0.148109,0.461601,0.685857,90.202969
0.247083,2.949692,4.513542,228.910928,228.974421,-0.005007,0.211652,-0.583926,-1.268145,52.748443,-1.120309,-4.110829,358.135968,358.161312,0.012806,-0.149516,0.462073,0.687506,90.352333
0.247500,3.190620,4.674245,228.438526,228.508619,-0.004057,0.212293,-0.585236,-1.270079,52.843757,-1.120309,-3.749183,359.547821,359.569113,0.012848,-0.147297,0.462529,0.689082,90.501905
0.247917,3.150603,4.633942,229.860642,229.928934,-0.003303,0.212669,-0.586532,-1.272024,52.939368,-0.960091,-3.588564,357.500385,357.519685,0.013546,-0.148931,0.462937,0.690611,90.651126
0.248333,2.869403,4.794773,228.912399,228.980588,-0.003833,0.214963,-0.587764,-1.273994,53.034792,-0.920052,-3.909971,359.233068,359.255524,0.013196,-0.147711,0.463318,0.692204,90.800620
0.248750,3.110395,4.553463,228.597622,228.664123,-0.004764,0.215317,-0.589021,-1.275897,53.130063,-0.840038,-3.709197,358.286760,358.306944,0.013407,-0.148126,0.463701,0.693777,90.949906
0.249167,2.789052,4.392505,228.597627,228.656834,-0.004690,0.214386,-0.590219,-1.277758,53.225377,-1.240237,-3.910055,357.340960,357.364503,0.013131,-0.147870,0.464168,0.695375,91.098897
0.249583,2.990026,4.673991,229.541952,229.609003,-0.004138,0.212958,-0.591465,-1.279697,53.320878,-0.920052,-3.669043,357.815969,357.835963,0.012975,-0.148479,0.464576,0.696941,91.247965
0.250000,3.190810,4.835076,228.438034,228.511476,-0.004639,0.213709,-0.592778,-1.281689,53.416224,-0.960280,-3.950252,357.975703,357.998786,0.012884,-0.149141,0.464973,0.698556,91.397154
0.250417,3.150666,4.674118,229.700069,229.769223,-0.003739,0.214013,-0.594091,-1.283642,53.511736,-0.960217,-3.789634,358.600234,358.621543,0.013229,-0.147370,0.465385,0.700154,91.546560
0.250833,3.110522,4.593766,228.124243,228.191692,-0.003465,0.214540,-0.595381,-1.285565,53.606995,-1.120372,-3.909971,359.076893,359.099928,0.012588,-0.147620,0.465838,0.701764,91.696022
0.251250,2.989963,4.634324,229.540970,229.607216,-0.003848,0.212485,-0.596633,-1.287484,53.702550,-1.080208,-3.749225,357.344018,357.365318,0.013665,-0.149740,0.466277,0.703351,91.845036
0.251667,2.949755,4.513160,229.700557,229.763825,-0.002827,0.213084,-0.597876,-1.289379,53.798204,-0.880139,-3.950337,357.342885,357.365803,0.013451,-0.149095,0.466668,0.704975,91.994049
0.252083,3.110332,4.593766,229.070523,229.137691,-0.004030,0.214137,-0.599155,-1.291290,53.893660,-1.040295,-3.829661,359.076385,359.098313,0.012945,-0.147938,0.467082,0.706607,92.143456
0.252500,3.030043,4.634069,228.594684,228.661726,-0.003587,0.217232,-0.600412,-1.293221,53.989106,-0.920304,-4.231462,357.813513,357.839716,0.013346,-0.148089,0.467469,0.708325,92.292633
0.252917,2.869594,4.674245,230.962594,231.027710,-0.003654,0.211407,-0.601624,-1.295157,54.085055,-0.840101,-3.990407,357.817102,357.840339,0.013149,-0.149048,0.467827,0.709982,92.441745
0.253333,2.949819,4.553336,229.227181,229.291376,-0.004134,0.212795,-0.602842,-1.297063,54.180709,-0.879951,-3.668958,358.127989,358.147863,0.013327,-0.147735,0.468185,0.711556,92.590933
0.253750,2.869340,4.553336,229.540479,229.603566,-0.004978,0.213951,-0.604054,-1.298952,54.276351,-0.800251,-3.990449,357.973763,357.996899,0.013598,-0.149137,0.468533,0.713188,92.740132
0.254167,3.029980,4.432808,229.858682,229.921387,-0.004142,0.213200,-0.605300,-1.300813,54.372081,-0.920115,-3.869901,358.447664,358.469735,0.012950,-0.148500,0.468927,0.714806,92.889420
0.254583,2.949882,4.513160,229.543419,229.606732,-0.004705,0.211550,-0.606532,-1.302696,54.467703,-1.200261,-3.829788,357.977521,358.000019,0.012916,-0.149469,0.469405,0.716418,93.038565
0.255000,2.909547,4.634069,228.910928,228.976315,-0.003263,0.214517,-0.607750,-1.304602,54.563159,-1.160348,-4.030604,357.338342,357.362956,0.014046,-0.148160,0.469872,0.718070,93.187501
0.255417,2.949819,4.393142,229.384808,229.445835,-0.003119,0.212442,-0.608971,-1.306474,54.658835,-0.880202,-3.829746,357.340597,357.362203,0.013638,-0.148802,0.470255,0.719696,93.336393
0.255833,2.869276,4.754979,231.278354,231.345023,-0.005084,0.212060,-0.610175,-1.308433,54.754916,-0.840101,-4.070674,357.341592,357.365764,0.013629,-0.148770,0.470622,0.721364,93.485241
0.256250,2.909547,4.794900,229.068566,229.137218,-0.004273,0.213612,-0.611404,-1.310417,54.850580,-1.040169,-3.910098,356.712872,356.735818,0.013681,-0.149365,0.471041,0.723022,93.633981
0.256667,3.190683,4.634324,230.015829,230.084635,-0.005760,0.212772,-0.612697,-1.312339,54.946365,-1.040169,-4.151153,357.660458,357.686059,0.013274,-0.149246,0.471478,0.724737,93.782886
0.257083,2.949882,4.352329,230.173459,230.233503,-0.004405,0.211967,-0.613945,-1.314198,55.042249,-1.080019,-4.191350,356.869508,356.895754,0.013404,-0.148794,0.471928,0.726467,93.931592
0.257500,2.989836,4.714421,230.015827,230.083562,-0.003121,0.213228,-0.615183,-1.316117,55.138067,-1.120058,-3.990365,356.238153,356.262261,0.013435,-0.148775,0.472386,0.728157,94.080145
0.257917,2.909674,4.433317,229.541456,229.602702,-0.004699,0.214458,-0.616412,-1.317976,55.233797,-1.040169,-4.191392,357.343880,357.369974,0.013843,-0.149678,0.472833,0.729882,94.228929
0.258333,3.070314,4.312408,230.331088,230.391914,-0.005149,0.211593,-0.617672,-1.319775,55.329702,-1.160096,-4.070843,356.868691,356.893794,0.013602,-0.148811,0.473322,0.731592,94.377591
0.258750,2.949755,4.232056,230.173948,230.231748,-0.004981,0.211515,-0.618906,-1.321555,55.425531,-1.360291,-4.151153,355.921258,355.948064,0.013669,-0.148572,0.473864,0.733319,94.526024
0.259167,2.909611,4.392505,228.911421,228.972047,-0.004129,0.211677,-0.620135,-1.323402,55.521130,-1.200261,-4.191350,356.870801,356.897432,0.013237,-0.149102,0.474361,0.735057,94.674698
0.259583,3.110395,4.795155,230.806924,230.877682,-0.003855,0.212241,-0.621395,-1.325353,55.617070,-1.000130,-4.110956,357.501024,357.526059,0.013184,-0.148852,0.474797,0.736783,94.823602
0.260000,2.789115,4.513287,229.383335,229.444685,-0.004239,0.212901,-0.622596,-1.327256,55.712756,-1.080333,-4.231504,357.343209,357.369895,0.013665,-0.149362,0.475234,0.738530,94.972451
0.260417,3.030043,4.553845,229.543911,229.609072,-0.003858,0.212501,-0.623839,-1.329156,55.808421,-0.960280,-4.110956,356.550988,356.575980,0.013771,-0.148318,0.475637,0.740257,95.121102
0.260833,2.989899,4.634452,230.014353,230.080464,-0.004273,0.211809,-0.625096,-1.331067,55.904271,-0.880328,-4.191434,357.030535,357.056222,0.013094,-0.149805,0.476023,0.742000,95.269765
0.261250,3.110522,4.433190,230.649298,230.712867,-0.005440,0.213670,-0.626395,-1.332940,56.000320,-1.080396,-4.231462,356.080029,356.106809,0.013901,-0.149268,0.476456,0.743763,95.418329
0.261667,3.271352,4.594276,230.490196,230.559189,-0.005048,0.213061,-0.627730,-1.334832,56.096325,-1.040232,-4.271744,357.969511,357.996509,0.013821,-0.148171,0.476890,0.745549,95.567275
0.262083,3.030170,4.432553,229.858196,229.920899,-0.005296,0.213684,-0.629007,-1.336709,56.192187,-1.000256,-4.392335,356.864131,356.892562,0.013395,-0.147220,0.477320,0.747357,95.715980
0.262500,2.989963,4.714803,230.486765,230.554371,-0.002969,0.211114,-0.630258,-1.338635,56.288135,-1.160159,-4.191265,355.923069,355.949636,0.013450,-0.148570,0.477787,0.749106,95.864369
0.262917,3.030170,4.432808,229.856724,229.919432,-0.004431,0.213683,-0.631507,-1.340496,56.384019,-1.080271,-4.030562,356.240101,356.264539,0.013616,-0.149696,0.478237,0.750824,96.012725
0.263333,2.869276,4.353093,230.805940,230.864817,-0.003227,0.212340,-0.632716,-1.342315,56.480012,-1.000193,-4.432363,355.452416,355.481457,0.013170,-0.149501,0.478660,0.752632,96.160962
0.263750,2.909611,4.352711,229.225213,229.284998,-0.003837,0.214288,-0.633929,-1.344145,56.575676,-1.000130,-4.271786,356.557157,356.584148,0.013035,-0.149529,0.479082,0.754429,96.309363
0.264167,2.949628,4.594021,229.855254,229.920080,-0.003544,0.210761,-0.635166,-1.346026,56.671428,-1.080145,-4.352096,355.292513,355.320809,0.012909,-0.148494,0.479510,0.756225,96.457435
0.264583,3.110585,4.352584,230.174436,230.236599,-0.003866,0.212924,-0.636431,-1.347859,56.767235,-0.840226,-4.191350,354.506462,354.532234,0.013182,-0.149623,0.479885,0.757991,96.605353
0.265000,2.829069,4.392760,229.066112,229.125694,-0.004832,0.212260,-0.637644,-1.349664,56.862734,-0.960091,-4.311899,356.711537,356.738889,0.013487,-0.148994,0.480279,0.759780,96.753775
0.265417,3.030107,4.070334,228.751827,228.808102,-0.004017,0.215038,-0.638892,-1.351414,56.958157,-1.000256,-4.311941,355.920449,355.947973,0.013616,-0.148240,0.480690,0.761568,96.902098
0.265833,3.030234,4.513797,230.014355,230.078595,-0.004284,0.213758,-0.640138,-1.353258,57.053952,-0.960406,-4.191434,355.453248,355.479257,0.012603,-0.148919,0.481085,0.763311,97.050356
0.266250,2.789115,4.433317,230.647328,230.706791,-0.003067,0.212707,-0.641311,-1.355114,57.149891,-0.840163,-4.030646,357.182319,357.206048,0.013175,-0.148067,0.481455,0.765010,97.198909
0.266667,2.708763,4.473239,228.909950,228.969676,-0.003506,0.214072,-0.642457,-1.356966,57.245445,-1.000130,-4.151110,354.978069,355.003749,0.013466,-0.149277,0.481871,0.766734,97.347079
0.267083,2.869530,4.352457,229.700567,229.759719,-0.003963,0.212161,-0.643638,-1.358791,57.341165,-1.160096,-4.191434,356.552112,356.578634,0.013246,-0.148303,0.482341,0.768486,97.495424
0.267500,2.828942,4.392505,230.646352,230.705519,-0.003938,0.212241,-0.644848,-1.360621,57.437147,-1.120183,-4.311814,354.983582,355.011536,0.012740,-0.150491,0.482819,0.770280,97.643519
0.267917,3.230954,4.433190,229.857213,229.922662,-0.005053,0.213203,-0.646150,-1.362468,57.532910,-1.240111,-4.392335,356.080998,356.110247,0.013554,-0.149243,0.483321,0.772105,97.791832
0.268333,2.990090,4.472984,228.911421,228.974642,-0.005598,0.214076,-0.647412,-1.364335,57.628399,-1.160159,-4.392335,356.397570,356.426523,0.012971,-0.148805,0.483813,0.773932,97.940221
0.268750,2.989836,4.553717,229.541949,229.606581,-0.004713,0.210098,-0.648663,-1.366218,57.723998,-1.200387,-4.352011,355.131101,355.159794,0.013960,-0.148712,0.484302,0.775743,98.088390
0.269167,3.070314,4.433317,229.539494,229.602832,-0.004157,0.214459,-0.649934,-1.368054,57.819661,-1.080208,-4.271617,356.714132,356.741343,0.012949,-0.149307,0.484775,0.777545,98.236823
0.269583,3.030361,4.151577,229.856728,229.914188,-0.003278,0.214705,-0.651191,-1.369801,57.915402,-1.280213,-4.512841,355.446062,355.477014,0.013585,-0.147939,0.485297,0.779406,98.385013
0.270000,2.909611,4.111274,229.701541,229.756755,-0.003395,0.213176,-0.652407,-1.371539,58.011078,-1.320252,-4.472517,355.447687,355.478276,0.013592,-0.148564,0.485844,0.781241,98.533138
0.270417,2.829323,4.432681,229.069054,229.129407,-0.004255,0.214176,-0.653608,-1.373358,58.106688,-1.320315,-4.030562,355.761824,355.787105,0.013205,-0.147571,0.486375,0.782977,98.681318
0.270833,3.070188,4.352329,230.805456,230.866904,-0.004132,0.210428,-0.654865,-1.375180,58.202681,-1.040106,-4.392293,355.294624,355.323295,0.013648,-0.150038,0.486831,0.784773,98.829412
0.271250,2.989899,4.392760,230.014843,230.076213,-0.003697,0.212342,-0.656108,-1.376991,58.298598,-1.080208,-4.271702,355.609068,355.636364,0.012898,-0.148993,0.487289,0.786553,98.977528
0.271667,2.869530,4.150941,230.330110,230.385381,-0.005392,0.212110,-0.657312,-1.378745,58.394525,-1.240111,-4.151195,355.135853,355.162279,0.013403,-0.149364,0.487775,0.788308,99.125522
