abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.046250,1.421713,0.310778,184.054648,184.060402,0.032390,0.164284,-0.259804,-0.011827,29.222040,-1.819832,-0.989115,382.311615,382.317226,0.022156,-0.107522,0.106008,0.107687,60.568443
0.046667,1.220739,0.552469,184.846244,184.851100,0.032489,0.162017,-0.260326,-0.012049,29.298894,-1.419633,-1.109621,383.102043,383.106280,0.021798,-0.108003,0.106627,0.108147,60.728014
0.047083,1.220866,0.673506,183.267471,183.272775,0.031682,0.164587,-0.260827,-0.012307,29.375376,-1.419507,-1.190015,383.099747,383.104225,0.021973,-0.107702,0.107238,0.108620,60.887573
0.047500,1.100116,0.471990,183.423634,183.427540,0.031868,0.166613,-0.261302,-0.012506,29.451912,-1.699842,-0.949002,382.155434,382.160392,0.021544,-0.107426,0.107919,0.109016,61.046958
0.047917,1.220675,0.310650,185.160525,185.164810,0.033507,0.162404,-0.261796,-0.012661,29.528898,-1.579725,-0.707905,383.417809,383.421716,0.021455,-0.107683,0.108569,0.109336,61.206474
0.048333,1.140323,0.512548,184.530002,184.534237,0.032207,0.162906,-0.262291,-0.012855,29.605906,-1.339492,-0.828411,381.208977,381.212230,0.022071,-0.107994,0.109163,0.109678,61.365465
0.048750,1.341298,0.431814,185.635871,185.641219,0.032137,0.162850,-0.262839,-0.013049,29.683112,-1.619701,-0.908763,381.207664,381.212189,0.022456,-0.107983,0.109813,0.110062,61.524280
0.049167,1.381442,0.552979,184.688120,184.694114,0.032290,0.163652,-0.263398,-0.013254,29.760197,-1.539623,-1.069381,380.894203,380.898816,0.021769,-0.107761,0.110471,0.110497,61.683128
0.049583,1.180468,0.311287,185.634894,185.638909,0.032184,0.160504,-0.263909,-0.013426,29.837402,-1.699779,-1.069466,382.626526,382.631796,0.021606,-0.107131,0.111140,0.110931,61.842359
0.050000,1.261010,0.673506,184.529998,184.535535,0.032890,0.165254,-0.264443,-0.013664,29.914366,-1.299391,-0.908805,381.523575,381.526870,0.022048,-0.107893,0.111729,0.111327,62.001458
0.050417,1.461857,0.431687,184.528522,184.534818,0.032116,0.163529,-0.265030,-0.013861,29.991374,-1.579599,-0.989115,382.308670,382.313213,0.021953,-0.106655,0.112371,0.111711,62.160666
0.050833,1.341171,0.431687,186.264446,186.269775,0.032385,0.161707,-0.265597,-0.014044,30.068820,-1.619575,-0.667835,381.833481,381.837500,0.022766,-0.106974,0.113051,0.112020,62.319829
0.051250,1.341171,0.471863,185.634402,185.639847,0.032139,0.161055,-0.266153,-0.014235,30.146178,-1.739880,-0.788214,382.308990,382.313762,0.022147,-0.106971,0.113768,0.112337,62.479080
0.051667,1.301027,0.431687,185.161995,185.167069,0.032053,0.161776,-0.266698,-0.014434,30.223384,-1.739818,-0.748144,382.152634,382.157326,0.022072,-0.107450,0.114501,0.112657,62.638431
0.052083,1.301154,0.672997,185.477745,185.483530,0.031998,0.162028,-0.267254,-0.014689,30.300666,-1.859556,-0.828411,383.728523,383.733923,0.022338,-0.107292,0.115259,0.113002,62.798165
0.052500,1.502065,0.552215,185.792525,185.799418,0.032245,0.160597,-0.267857,-0.014933,30.377970,-1.739755,-0.908805,383.100731,383.105759,0.022361,-0.108317,0.115981,0.113373,62.957812
0.052917,1.381506,0.633076,184.529508,184.535765,0.032141,0.161076,-0.268430,-0.015178,30.454956,-1.579725,-0.868608,382.785477,382.789722,0.021148,-0.106972,0.116656,0.113754,63.117284
0.053333,1.220739,0.431687,184.689583,184.694122,0.032336,0.163086,-0.268956,-0.015372,30.531899,-1.659677,-1.109705,382.150375,382.155591,0.022753,-0.107402,0.117339,0.114197,63.276590
0.053750,1.301154,0.431687,184.689100,184.694188,0.031595,0.163687,-0.269484,-0.015549,30.608853,-1.619575,-1.069424,382.627670,382.632592,0.021594,-0.107420,0.118028,0.114629,63.435920
0.054167,1.180468,0.391766,184.688122,184.692310,0.031990,0.161903,-0.269967,-0.015717,30.685741,-1.779604,-0.828411,381.683655,381.688702,0.021844,-0.108294,0.118753,0.114988,63.595064
0.054583,0.939603,0.431942,183.739879,183.742789,0.032584,0.162726,-0.270387,-0.015892,30.762387,-1.699716,-0.788214,382.313858,382.318449,0.021796,-0.108122,0.119461,0.115350,63.754328
0.055000,1.100116,0.391893,184.056124,184.059829,0.032120,0.164260,-0.270862,-0.016063,30.839186,-1.619701,-1.230254,382.470863,382.476272,0.021343,-0.107299,0.120150,0.115820,63.913571
0.055417,1.502065,0.471990,185.949665,185.956331,0.031325,0.161972,-0.271437,-0.016260,30.916490,-1.739755,-1.069509,380.892891,380.898366,0.021102,-0.106603,0.120861,0.116272,64.072539
0.055833,1.180531,0.552342,185.318645,185.323228,0.031164,0.162502,-0.271960,-0.016482,30.993739,-1.659740,-0.989115,383.098457,383.103330,0.021142,-0.106293,0.121580,0.116689,64.231999
0.056250,1.301154,0.512294,185.161011,185.166291,0.033842,0.163540,-0.272480,-0.016704,31.070857,-1.979673,-0.989241,382.935608,382.942003,0.022490,-0.106193,0.122360,0.117113,64.391600
0.056667,1.100243,0.592772,184.529015,184.533247,0.032219,0.162884,-0.272955,-0.016914,31.147755,-1.659740,-1.149818,383.415855,383.421172,0.021466,-0.107049,0.123094,0.117569,64.551225
0.057083,1.140387,0.149819,184.054157,184.057751,0.032831,0.163128,-0.273444,-0.017033,31.224554,-1.939823,-0.989115,381.995506,382.001712,0.022539,-0.107896,0.123874,0.117976,64.710499
0.057500,1.381506,0.512294,185.161994,185.167856,0.032388,0.162349,-0.273995,-0.017201,31.301606,-1.819769,-0.748059,382.150681,382.155745,0.022257,-0.107161,0.124660,0.118315,64.869718
0.057917,1.261010,0.230426,184.846244,184.850689,0.032477,0.162108,-0.274540,-0.017337,31.378680,-2.099915,-0.908678,382.156387,382.163237,0.021427,-0.107717,0.125485,0.118686,65.029004
0.058333,1.421713,0.512294,185.316689,185.322851,0.032885,0.163106,-0.275115,-0.017531,31.455808,-1.659551,-0.948960,382.940979,382.945751,0.021581,-0.106774,0.126215,0.119084,65.188519
0.058750,1.341425,0.512803,184.530492,184.536080,0.031433,0.161110,-0.275683,-0.017730,31.532761,-1.779793,-1.029269,383.100761,383.106278,0.020983,-0.106577,0.126960,0.119502,65.348079
0.059167,1.381252,0.311159,184.687137,184.692564,0.032650,0.163122,-0.276261,-0.017885,31.609725,-1.939760,-0.949002,382.311752,382.317851,0.021311,-0.106947,0.127735,0.119897,65.507353
0.059583,1.461794,0.472372,185.002401,185.008779,0.033643,0.166977,-0.276848,-0.018073,31.686765,-1.619764,-0.868523,381.209953,381.214384,0.021588,-0.107700,0.128435,0.120267,65.666421
0.060000,1.220866,0.512294,184.686652,184.691398,0.032335,0.164263,-0.277395,-0.018287,31.763784,-1.659866,-0.908678,383.417953,383.422623,0.021295,-0.107655,0.129132,0.120649,65.825948
0.060417,1.542146,0.552342,185.319626,185.326865,0.031781,0.158921,-0.277991,-0.018506,31.840880,-1.779730,-0.989157,382.309959,382.315382,0.021808,-0.106942,0.129865,0.121055,65.985299
0.060833,1.180468,0.431687,184.213268,184.217556,0.032612,0.162008,-0.278524,-0.018680,31.917734,-1.779730,-0.989030,381.994682,382.000109,0.021827,-0.107029,0.130612,0.121462,66.144474
0.061250,1.421840,0.230808,184.530979,184.536601,0.033566,0.161783,-0.279083,-0.018815,31.994578,-1.859682,-0.908720,381.840485,381.846094,0.021758,-0.107807,0.131376,0.121854,66.303629
0.061667,1.180341,0.592645,184.212774,184.217509,0.032970,0.164362,-0.279597,-0.019034,32.071487,-1.779793,-1.029185,382.468575,382.474100,0.022056,-0.107327,0.132126,0.122283,66.462969
0.062083,1.260819,0.552469,186.108769,186.113860,0.033327,0.159728,-0.280120,-0.019251,32.148769,-1.819832,-1.149776,382.784660,382.790713,0.021180,-0.106646,0.132870,0.122737,66.622342
0.062500,1.301217,0.311287,184.215225,184.220084,0.032577,0.163240,-0.280668,-0.019397,32.225701,-1.659866,-0.908847,381.361877,381.366573,0.022367,-0.106927,0.133598,0.123144,66.781397
0.062917,1.421586,0.311159,184.846731,184.852459,0.033150,0.161485,-0.281249,-0.019532,32.302731,-2.019649,-1.069381,382.154121,382.160954,0.022108,-0.107697,0.134414,0.123573,66.940583
0.063333,1.381252,0.391256,185.634892,185.640442,0.032126,0.162863,-0.281822,-0.019712,32.379958,-2.019900,-0.989115,382.312103,382.318719,0.022011,-0.107521,0.135250,0.123982,67.099837
0.063750,1.301154,0.713555,184.687138,184.693099,0.033390,0.164203,-0.282386,-0.019968,32.456955,-1.939823,-0.868439,381.843582,381.849497,0.020903,-0.107812,0.136075,0.124358,67.259003
0.064167,1.542209,0.432196,184.371878,184.378834,0.034098,0.164562,-0.283009,-0.020156,32.533832,-2.099726,-0.948875,382.313858,382.320801,0.021851,-0.108100,0.136920,0.124748,67.418246
0.064583,1.502065,0.271111,184.845260,184.851561,0.030972,0.165688,-0.283640,-0.020277,32.610850,-1.819895,-0.948917,381.998260,382.003774,0.021833,-0.108187,0.137703,0.125143,67.577489
0.065000,1.542273,0.230553,185.318158,185.324719,0.031778,0.163187,-0.284258,-0.020393,32.687935,-1.899910,-0.948917,382.783875,382.789766,0.021706,-0.106678,0.138486,0.125558,67.736840
0.065417,1.220548,0.472245,183.898495,183.903151,0.033377,0.162873,-0.284792,-0.020562,32.764713,-1.859871,-1.230000,381.523911,381.530426,0.022124,-0.107851,0.139275,0.126023,67.895961
0.065833,1.260692,0.311414,184.688610,184.693175,0.032683,0.163719,-0.285328,-0.020714,32.841589,-2.019837,-0.828326,382.470375,382.476605,0.021570,-0.107354,0.140097,0.126399,68.055313
0.066250,1.461921,0.472245,184.371387,184.377787,0.032684,0.162756,-0.285907,-0.020886,32.918444,-1.900036,-0.868523,383.257874,383.263567,0.021596,-0.107272,0.140920,0.126766,68.214917
0.066667,1.220675,0.271111,184.529507,184.533743,0.032542,0.165369,-0.286457,-0.021026,32.995320,-2.219842,-0.989115,382.790863,382.798577,0.021058,-0.108110,0.141797,0.127170,68.374412
0.067083,1.582290,0.472118,184.529507,184.536894,0.033160,0.164113,-0.287077,-0.021223,33.072240,-1.859808,-0.988945,382.313255,382.319058,0.021814,-0.107523,0.142614,0.127562,68.533787
0.067500,1.381315,0.673124,185.002892,185.009273,0.032595,0.162144,-0.287672,-0.021476,33.149215,-2.099726,-0.707905,382.947495,382.953905,0.020949,-0.107957,0.143461,0.127874,68.693271
0.067917,1.461857,0.472245,183.897505,183.903921,0.032226,0.164679,-0.288276,-0.021678,33.226048,-1.939823,-0.667665,382.474442,382.479943,0.021039,-0.107952,0.144275,0.128172,68.852679
0.068333,1.461603,0.351717,185.793505,185.799587,0.032253,0.164221,-0.288871,-0.021833,33.303308,-1.859808,-0.908678,382.629158,382.634757,0.021451,-0.107444,0.145047,0.128534,69.012162
0.068750,1.260756,0.351463,185.476772,185.481390,0.032724,0.162118,-0.289427,-0.021982,33.380568,-1.739818,-0.908720,383.570221,383.575243,0.022074,-0.106893,0.145786,0.128926,69.171831
0.069167,1.502001,0.391639,184.845756,184.852273,0.033484,0.164451,-0.290047,-0.022157,33.457598,-1.819643,-1.109536,382.310616,382.316556,0.021985,-0.107215,0.146541,0.129358,69.331291
0.069583,1.662832,0.592900,184.372852,184.381304,0.032987,0.162720,-0.290709,-0.022381,33.534464,-1.859808,-0.868481,383.414551,383.420045,0.021839,-0.107087,0.147330,0.129734,69.490915
0.070000,1.381506,0.472118,184.529016,184.534791,0.031061,0.163520,-0.291304,-0.022581,33.611307,-2.099726,-0.828242,382.626869,382.633527,0.021485,-0.106878,0.148160,0.130104,69.650485
0.070417,1.381569,0.391384,184.054162,184.059763,0.032042,0.163061,-0.291914,-0.022761,33.688051,-1.699716,-1.149903,383.883209,383.888694,0.022051,-0.106199,0.148907,0.130538,69.810262
0.070833,1.863489,0.552851,184.370891,184.381137,0.032210,0.163934,-0.292626,-0.022969,33.764927,-1.859682,-0.828369,382.628174,382.633590,0.021107,-0.106878,0.149685,0.130912,69.969745
0.071250,1.421459,0.391766,185.475790,185.481651,0.033750,0.163892,-0.293246,-0.023151,33.842044,-2.059939,-0.908720,382.155716,382.162348,0.022463,-0.108868,0.150532,0.131287,70.129075
0.071667,1.381252,0.512421,184.212283,184.218174,0.031472,0.166188,-0.293838,-0.023345,33.919019,-2.099915,-0.948875,383.098465,383.105395,0.021890,-0.106876,0.151385,0.131672,70.288590
0.072083,1.582290,0.351463,186.108768,186.115826,0.032521,0.163348,-0.294475,-0.023514,33.996246,-1.819769,-0.828411,382.470512,382.475739,0.021371,-0.107352,0.152177,0.132031,70.447985
0.072500,1.461794,0.512675,183.425589,183.432130,0.031769,0.162984,-0.295096,-0.023700,34.072947,-2.019837,-0.908636,382.313225,382.319640,0.021320,-0.107242,0.153015,0.132412,70.607283
0.072917,1.501875,0.271111,184.686646,184.692952,0.030820,0.164335,-0.295710,-0.023841,34.149813,-2.179867,-1.029269,382.155762,382.163365,0.021782,-0.107703,0.153902,0.132833,70.766481
0.073333,1.381252,0.432069,184.686655,184.692325,0.033727,0.163085,-0.296280,-0.024001,34.226722,-2.020026,-1.029269,381.525215,381.531951,0.021798,-0.107878,0.154749,0.133259,70.925505
0.073750,1.180531,0.311542,184.054648,184.058698,0.032458,0.164283,-0.296805,-0.024145,34.303576,-1.939760,-0.989115,381.680580,381.686791,0.021344,-0.106542,0.155576,0.133674,71.084571
0.074167,1.461794,0.391893,185.793008,185.799172,0.031898,0.161832,-0.297387,-0.024303,34.380781,-2.139828,-0.989157,382.312561,382.319829,0.021164,-0.106942,0.156443,0.134091,71.243803
0.074583,1.341361,0.391766,184.528528,184.533819,0.032148,0.165936,-0.297968,-0.024460,34.457755,-1.979673,-1.069424,381.996994,382.003621,0.021504,-0.107021,0.157265,0.134517,71.403088
0.075000,1.542082,0.310905,184.528041,184.534746,0.032092,0.165360,-0.298594,-0.024604,34.534675,-1.779856,-0.868523,383.416016,383.421130,0.022000,-0.107662,0.158032,0.134893,71.562703
0.075417,1.501875,0.431814,185.002406,185.009006,0.032560,0.164004,-0.299228,-0.024787,34.611672,-1.939886,-0.868439,382.787254,382.793155,0.021715,-0.108123,0.158834,0.135261,71.722219
0.075833,1.582226,0.592900,184.214735,184.222484,0.033216,0.164959,-0.299870,-0.025006,34.688428,-2.019649,-0.948875,382.468582,382.475092,0.021225,-0.106473,0.159670,0.135662,71.881592
0.076250,1.421713,0.351463,183.425102,183.430949,0.031778,0.164838,-0.300479,-0.025169,34.765008,-2.019963,-1.109579,382.311760,382.318706,0.021148,-0.106638,0.160515,0.136107,72.040889
0.076667,1.502001,0.351335,184.845753,184.852189,0.033844,0.162668,-0.301097,-0.025301,34.841885,-2.059687,-1.029142,382.158546,382.165483,0.021418,-0.107993,0.161370,0.136544,72.200132
0.077083,1.461730,0.150456,184.214245,184.220106,0.033612,0.162684,-0.301703,-0.025406,34.918849,-2.059939,-1.069339,382.152664,382.159712,0.021593,-0.106545,0.162234,0.136982,72.359395
0.077500,1.381442,0.552342,186.583620,186.589552,0.034096,0.160800,-0.302301,-0.025600,34.996351,-2.140017,-0.989115,382.621986,382.629249,0.022010,-0.105993,0.163120,0.137394,72.518723
0.077917,1.622497,0.431942,185.475789,185.483388,0.032623,0.162096,-0.302949,-0.025774,35.073589,-2.139954,-0.908720,381.681053,381.688134,0.021547,-0.107128,0.164020,0.137797,72.677899
0.078333,1.461603,0.230426,183.741836,183.747793,0.031350,0.165792,-0.303561,-0.025904,35.150389,-2.260133,-1.189930,382.786781,382.795303,0.021757,-0.107793,0.164959,0.138265,72.837185
0.078750,1.341298,0.512548,185.476279,185.481837,0.032700,0.163860,-0.304120,-0.026100,35.227452,-2.340022,-1.069424,380.892426,380.901115,0.022050,-0.107185,0.165912,0.138719,72.996033
0.079167,1.220612,0.552469,184.055633,184.060509,0.032445,0.166616,-0.304648,-0.026308,35.304273,-2.099915,-1.069381,381.055069,381.062356,0.021751,-0.108727,0.166817,0.139168,73.154882
0.079583,1.381252,0.271238,184.527549,184.532918,0.033217,0.164171,-0.305224,-0.026438,35.381226,-2.299857,-1.109579,382.315514,382.324041,0.021357,-0.107792,0.167756,0.139619,73.314093
0.080000,1.541892,0.230935,185.952117,185.958653,0.033455,0.160249,-0.305841,-0.026540,35.458541,-2.219780,-0.989072,382.308998,382.316722,0.022039,-0.106656,0.168678,0.140025,73.473334
0.080417,1.341044,0.270729,185.002401,185.007460,0.032604,0.165245,-0.306419,-0.026653,35.535636,-2.099789,-0.788087,381.525703,381.532296,0.022328,-0.108490,0.169559,0.140384,73.632489
0.080833,1.421586,0.311542,184.215220,184.220969,0.032181,0.165041,-0.307017,-0.026796,35.612469,-2.060128,-1.029185,383.417496,383.424412,0.021174,-0.107066,0.170423,0.140788,73.792125
0.081250,1.582290,0.552851,184.530482,184.538094,0.031720,0.166488,-0.307648,-0.027007,35.689346,-2.099915,-0.908636,383.568604,383.575428,0.022122,-0.106320,0.171298,0.141178,73.951870
0.081667,1.340981,0.512294,184.687629,184.693207,0.033737,0.164259,-0.308202,-0.027223,35.766409,-2.139954,-0.948875,382.629639,382.636799,0.021317,-0.107438,0.172192,0.141579,74.111386
0.082083,1.019701,0.512548,186.423055,186.426548,0.032271,0.160065,-0.308671,-0.027423,35.843965,-2.219780,-1.069424,382.947029,382.954956,0.020964,-0.107622,0.173114,0.142008,74.270936
0.082500,1.341044,0.311414,186.423547,186.428630,0.032178,0.163085,-0.309216,-0.027570,35.921586,-2.259881,-0.948875,383.099625,383.107465,0.021737,-0.106877,0.174034,0.142428,74.430474
0.082917,1.461603,0.351845,185.634892,185.640980,0.032462,0.161087,-0.309808,-0.027736,35.998934,-1.979924,-1.189888,382.000900,382.007884,0.021503,-0.108159,0.174873,0.142876,74.589804
0.083333,1.340854,0.673252,184.846241,184.852330,0.032812,0.163776,-0.310395,-0.027977,36.076096,-1.899721,-0.747932,383.255783,383.261221,0.021594,-0.106429,0.175684,0.143241,74.749353
0.083750,1.622307,0.432196,186.109254,186.116826,0.031442,0.162141,-0.311023,-0.028171,36.153499,-2.099915,-1.069339,382.471519,382.478779,0.021580,-0.107610,0.176556,0.143659,74.908693
0.084167,1.220739,0.392021,185.316689,185.321125,0.032225,0.164335,-0.311574,-0.028329,36.230736,-2.259818,-0.989072,381.363518,381.371496,0.022100,-0.106917,0.177495,0.144079,75.067705
0.084583,1.421459,0.270984,184.845749,184.851413,0.033507,0.163290,-0.312158,-0.028453,36.307799,-2.379998,-1.029227,381.841789,381.850593,0.021482,-0.107790,0.178459,0.144514,75.226794
0.085000,1.502001,0.311924,185.003383,185.009743,0.032201,0.163441,-0.312775,-0.028589,36.384873,-2.099978,-1.149818,382.157059,382.164558,0.021425,-0.107687,0.179347,0.144970,75.385982
0.085417,1.461603,0.432324,185.002407,185.008686,0.034364,0.163402,-0.313387,-0.028766,36.461946,-2.020026,-0.948960,381.838203,381.844726,0.021781,-0.107223,0.180203,0.145383,75.545126
0.085833,1.461540,0.512675,184.845260,184.851749,0.032061,0.163824,-0.314002,-0.028971,36.538921,-2.140079,-0.989157,382.160660,382.167932,0.021083,-0.108286,0.181084,0.145789,75.704326
0.086250,1.542019,0.472118,184.056612,184.063677,0.033075,0.165435,-0.314638,-0.029165,36.615754,-2.099978,-0.948875,382.000099,382.007050,0.021519,-0.107903,0.181984,0.146193,75.863504
0.086667,1.541828,0.391766,185.318648,185.325476,0.032493,0.163736,-0.315256,-0.029328,36.692850,-2.419785,-1.029396,381.995361,382.004412,0.021737,-0.106738,0.182953,0.146616,76.022669
0.087083,1.180404,0.311414,184.845752,184.849783,0.032496,0.166270,-0.315787,-0.029483,36.769901,-2.179867,-1.029227,381.995514,382.003120,0.021359,-0.106449,0.183853,0.147045,76.181834
0.087500,1.381188,0.592772,184.844284,184.850395,0.033877,0.164395,-0.316345,-0.029697,36.846975,-1.819832,-1.029227,381.996330,382.002052,0.021310,-0.106737,0.184650,0.147474,76.340999
0.087917,1.341044,0.392148,185.633422,185.638680,0.034639,0.161667,-0.316924,-0.029874,36.924125,-2.019900,-1.029354,382.000069,382.006796,0.020818,-0.107313,0.185494,0.147906,76.500176
0.088333,1.582036,0.391893,183.581755,183.588990,0.032968,0.166789,-0.317572,-0.030023,37.000836,-2.259881,-1.069381,382.154953,382.163131,0.021619,-0.107123,0.186419,0.148343,76.659386
0.088750,1.662642,0.190377,184.687134,184.694716,0.032209,0.166149,-0.318256,-0.030139,37.077713,-2.259944,-0.989030,381.997139,382.005104,0.021545,-0.107318,0.187350,0.148769,76.818573
0.089167,1.622434,0.512675,184.687625,184.695463,0.031504,0.164264,-0.318938,-0.030313,37.154775,-2.099978,-1.109579,382.151375,382.158755,0.021945,-0.106539,0.188230,0.149209,76.977902
0.089583,1.662578,0.270984,186.266893,186.274510,0.033005,0.163528,-0.319614,-0.030449,37.232321,-2.019900,-0.908678,383.737648,383.744040,0.020633,-0.107857,0.189083,0.149607,77.137606
0.090000,1.461603,0.352100,186.896441,186.902488,0.034017,0.159995,-0.320248,-0.030590,37.310063,-2.099978,-0.988987,382.630463,382.637503,0.021138,-0.107434,0.189953,0.150025,77.297123
0.090417,1.622497,0.351717,185.633918,185.641341,0.033129,0.163467,-0.320907,-0.030734,37.387465,-2.099978,-1.149860,382.786133,382.793620,0.021390,-0.107223,0.190830,0.150487,77.456562
0.090833,1.542082,0.311287,185.161994,185.168677,0.033415,0.164193,-0.321553,-0.030877,37.464583,-2.139954,-1.069551,382.151505,382.158993,0.021953,-0.106830,0.191722,0.150938,77.615902
0.091250,1.501875,0.472500,184.212284,184.219012,0.031439,0.165000,-0.322189,-0.031055,37.541426,-2.179741,-1.069424,383.103363,383.111057,0.021208,-0.107435,0.192627,0.151384,77.775364
0.091667,1.622497,0.351717,184.528037,184.535505,0.032433,0.161155,-0.322852,-0.031212,37.618411,-2.179804,-1.069509,381.685791,381.693514,0.021029,-0.107686,0.193536,0.151804,77.934564
0.092083,1.542019,0.391893,186.266396,186.273191,0.032684,0.162308,-0.323519,-0.031373,37.695781,-2.179867,-0.707820,382.627670,382.634534,0.021671,-0.107469,0.194450,0.152150,78.093828
0.092500,1.823282,0.391766,184.529019,184.538443,0.032016,0.161743,-0.324243,-0.031561,37.772822,-2.259944,-1.069424,381.208832,381.217031,0.021153,-0.106519,0.195383,0.152564,78.252895
0.092917,1.582163,0.753985,185.002898,185.011200,0.033611,0.165105,-0.324907,-0.031803,37.849840,-2.219842,-0.989199,383.097641,383.105349,0.021217,-0.106006,0.196316,0.152988,78.412300
0.093333,1.421459,0.069977,184.529016,184.534504,0.031769,0.162433,-0.325536,-0.031899,37.926705,-2.299983,-1.069339,381.835442,381.843866,0.021819,-0.106342,0.197269,0.153431,78.571398
0.093750,1.782884,0.351845,183.739388,183.748374,0.031981,0.166359,-0.326226,-0.032020,38.003494,-2.300172,-1.109579,380.580887,380.589455,0.021542,-0.107845,0.198213,0.153885,78.730170
0.094167,1.381188,0.270984,186.264441,186.269759,0.031660,0.164127,-0.326849,-0.032150,38.080819,-2.099978,-1.029354,382.152496,382.159652,0.022292,-0.107414,0.199105,0.154325,78.889215
0.094583,1.662642,0.432324,184.687137,184.695126,0.032927,0.166079,-0.327522,-0.032316,38.157816,-2.140079,-1.109705,381.052155,381.059780,0.021753,-0.107568,0.200002,0.154770,79.048107
0.095000,1.662451,0.391639,183.740858,183.748796,0.033460,0.164539,-0.328217,-0.032471,38.234473,-2.259881,-0.948960,381.684303,381.692173,0.021216,-0.107700,0.200927,0.155182,79.207065
0.095417,1.702786,0.230935,184.213755,184.221769,0.033902,0.165060,-0.328919,-0.032576,38.311273,-2.140017,-1.029269,381.213531,381.220928,0.021485,-0.108545,0.201841,0.155628,79.365926
0.095833,1.622307,0.190632,185.319139,185.326338,0.033186,0.163194,-0.329589,-0.032677,38.388324,-2.339959,-1.350718,381.050507,381.060085,0.021611,-0.107242,0.202811,0.156143,79.524708
